assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
142255701,22678286,Taoniscus nanus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Taoniscus,nanus,,,,"(Temminck, 1815)",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
143756439,22680482,Mergus octosetaceus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,octosetaceus,,,,"Vieillot, 1817",Critically Endangered,C2a(i),3.1,Decreasing,Global
143833145,195023,Engraulis anchoita,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,ENGRAULIDAE,Engraulis,anchoita,,,,"Hubbs &amp; Marini, 1935",Near Threatened,A2bd,3.1,Decreasing,Global
144232542,181359,Sotalia guianensis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,DELPHINIDAE,Sotalia,guianensis,,,,"(Van Bénéden, 1864)",Near Threatened,A2d+3d+4d,3.1,Unknown,Global
144765482,97259978,Acanthochelys macrocephala,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Acanthochelys,macrocephala,,,,"(Rhodin, Mittermeier &amp; McMorris, 1984)",Near Threatened,A4c,3.1,Decreasing,Global
145165515,8415,Eurytides iphitas,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Eurytides,iphitas,,,,"Hübner, 1821",Endangered,B1ab(iii),3.1,Decreasing,Global
145165665,15991,Papilio himeros,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Papilio,himeros,,,,"Hopffer, 1866",Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global
145165808,16239,Parides ascanius,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Parides,ascanius,,,,"(Cramer, 1775)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
145165953,16240,Parides burchellanus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Parides,burchellanus,,,,"(Westwood, 1872)",Endangered,B2ab(iii),3.1,Unknown,Global
145166527,160549,Euryades corethrus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Euryades,corethrus,,,,"(Boisduval, 1836)",Near Threatened,,3.1,Unknown,Global
145166849,121975537,Euryades duponchelii,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Euryades,duponchelii,,,,"(Lucas, 1839)",Near Threatened,,3.1,Decreasing,Global
145206345,195409,Epinephelus itajara,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,EPINEPHELIDAE,Epinephelus,itajara,,,,"(Lichtenstein, 1822)",Vulnerable,A2bcd,3.1,Decreasing,Global
145357488,18596,Pseudorca crassidens,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,DELPHINIDAE,Pseudorca,crassidens,,,,"(Owen, 1846)",Near Threatened,A2d,3.1,Unknown,Global
145971767,22690804,Columbina cyanopis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,cyanopis,,,,"(Pelzeln, 1870)",Critically Endangered,"C2a(i,ii)",3.1,Decreasing,Global
152533062,103661256,Sclerurus cearensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sclerurus,cearensis,,,,"Snethlage, 1924",Vulnerable,"B2ab(ii,iii)",3.1,Decreasing,Global
152631596,22702652,Limnoctites rectirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Limnoctites,rectirostris,,,,"Gould, 1839",Near Threatened,C2a(i),3.1,Decreasing,Global
152715347,22698084,Pterodroma incerta,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,incerta,,,,"(Schlegel, 1863)",Endangered,B2ab(v),3.1,Decreasing,Global
153660526,22724673,Xanthopsar flavus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Xanthopsar,flavus,,,,"(Gmelin, 1788)",Endangered,A2acde+3cde+4acde,3.1,Decreasing,Global
153691320,22721740,Setophaga cerulea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,cerulea,,,,"(Wilson, 1810)",Near Threatened,A3c,3.1,Decreasing,Global
153953594,22689826,Eleothreptus candicans,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Eleothreptus,candicans,,,,"(Pelzeln, 1867)",Vulnerable,D1,3.1,Decreasing,Global
154165751,22692353,Laterallus jamaicensis,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Laterallus,jamaicensis,,,,"(Gmelin, 1789)",Endangered,A2ace+3ce+4ace,3.1,Decreasing,Global
154380861,22685527,Anodorhynchus glaucus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Anodorhynchus,glaucus,,,,"(Vieillot, 1816)",Critically Endangered,D,3.1,Unknown,Global
154440143,22698209,Ardenna grisea,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,grisea,,,,"(Gmelin, 1789)",Near Threatened,A2de+3de+4de,3.1,Decreasing,Global
154573813,22686332,Amazona aestiva,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,aestiva,,,,"(Linnaeus, 1758)",Near Threatened,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
155293606,22693170,Numenius borealis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Numenius,borealis,,,,"(Forster, 1772)",Critically Endangered,D,3.1,Unknown,Global
155444937,22724229,Leistes defilippii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,defilippii,,,,"(Bonaparte, 1850)",Vulnerable,A2ce+3ce+4ce,3.1,Decreasing,Global
155473409,22723537,Sporophila maximiliani,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,maximiliani,,,,"Cabanis, 1851",Endangered,C2a(i),3.1,Decreasing,Global
155619440,22723499,Sporophila cinnamomea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,cinnamomea,,,,"(Lafresnaye, 1839)",Vulnerable,A2cde+3cde+4cde; C2a(i),3.1,Decreasing,Global
155619926,22723487,Sporophila palustris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,palustris,,,,"(Barrows, 1883)",Endangered,C2a(i),3.1,Decreasing,Global
155622113,22735434,Sturnella magna,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Sturnella,magna,,,,"(Linnaeus, 1758)",Near Threatened,A2ace+3ce+4ace,3.1,Increasing,Global
155856591,22688069,Augastes lumachella,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Augastes,lumachella,,,,"(Lesson, 1838)",Near Threatened,"B2ab(ii,iii)",3.1,Decreasing,Global
155966376,22700886,Cotinga maculata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Cotinga,maculata,,,,"(Müller, 1776)",Critically Endangered,C2a(i),3.1,Decreasing,Global
156084939,22733081,Glaucidium mooreorum,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Glaucidium,mooreorum,,,,"Silva, Coelho & Gonzaga, 2002",Critically Endangered,"B1ab(ii,iii,iv,v); C2a(i,ii); D",3.1,Decreasing,Global
156172606,22724477,Formicivora acutirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Formicivora,acutirostris,,,,"(Bornschein, Reinert &amp; Teixera, 1995)",Near Threatened,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
156923585,2477,Balaenoptera musculus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,musculus,,,,"(Linnaeus, 1758)",Endangered,A1abd,3.1,Increasing,Global
156936915,22723509,Sporophila melanogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,melanogaster,,,,"(Pelzeln, 1870)",Near Threatened,B1ab(iii); C1+2a(ii),3.1,Decreasing,Global
159145756,159145751,Pogonias courbina,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Pogonias,courbina,,,,"(Lacepède, 1803)",Vulnerable,A2bd+4bd,3.1,Decreasing,Global
160756610,6985,Callistomys pictus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Callistomys,pictus,,,,"(Pictet, 1841)",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
160983555,41755,Physeter macrocephalus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,PHYSETERIDAE,Physeter,macrocephalus,,,,"Linnaeus, 1758",Vulnerable,A1d,3.1,Unknown,Global
161245983,12416,Lutjanus analis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Lutjanus,analis,,,,"(Cuvier, 1828)",Near Threatened,,3.1,Decreasing,Global
165017727,195089,Paralichthys patagonicus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Paralichthys,patagonicus,,,,"Jordan, 1889",Vulnerable,A2bcd,3.1,Decreasing,Global
165117046,142542759,Sylvilagus tapetillus,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Sylvilagus,tapetillus,,,,"Thomas, 1913",Vulnerable,D2,3.1,Unknown,Global
166601854,4075,Cebus cuscinus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,cuscinus,,,,"Thomas, 1901",Near Threatened,A3cd,3.1,Decreasing,Global
166610234,46205559,Coendou speratus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ERETHIZONTIDAE,Coendou,speratus,,,,"Pontes, Gadelha, Melo, de Sá, Loss Junior, Costa &amp; Leite, 2013",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
166617312,40019,Cebus kaapori,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,kaapori,,,,"Queiroz, 1992",Critically Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
166617776,3570,Callithrix aurita,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Callithrix,aurita,,,,"(É. Geoffroy in Humboldt, 1812)",Endangered,A2cde,3.1,Decreasing,Global
166822294,4292,Cetorhinus maximus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,CETORHINIDAE,Cetorhinus,maximus,,,,"(Gunnerus, 1765)",Endangered,A2bd,3.1,Decreasing,Global
172269630,172269376,Mico munduruku,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Mico,munduruku,,,,"Costa-Araújo, Farias &amp; Hrbek, 2019",Vulnerable,A2c,3.1,Decreasing,Global
174796143,191823,Megalops atlanticus,ANIMALIA,CHORDATA,ELOPIFORMES,ACTINOPTERYGII,MEGALOPIDAE,Megalops,atlanticus,,,,"Valenciennes, 1847",Vulnerable,A2bd,3.1,Decreasing,Global
175784790,190492,Allobates paleovarzensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,paleovarzensis,,,,"Lima, Caldwell, Biavati &amp; Montanarin, 2010",Near Threatened,,3.1,Stable,Global
